_id,PK,CCR,AGE,GENDER,RACE,ARRESTTIME,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
3899,1979532,16237013,24,M,B,2017-01-07T17:25:00,"900 Block 2nd AV Pittsburgh, PA 15219",3929 Retail Theft.,"400 Block East Ohio ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-80.00153324,40.45347051
1997,1976998,16193080,24,M,B,2016-10-12T16:20:00,"E OHIO ST & Moravian ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant,"E OHIO ST & Moravian ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-80.00112808,40.45337749
2977,1978314,16214749,24,M,B,2016-11-14T17:30:00,"Wylie AV & Elmore ST Pittsburgh, PA 15219",13(a)(31) Marijuana: Possession Small Amount,"Elmore ST & Wylie AV Pittsburgh, PA 15219",Middle Hill,2,501,6,3,-79.97784359,40.44548671
390,1975376,16101473,24,M,H,2016-09-14T22:09:00,Zone 3,2902 Unlawful Restraint. / 3125 Aggravated Indecent Assault. / 3126 Indecent Assault. / 3701 Robbery.,Zone 3,,3,,,,,
5341,1981285,17022308,24,M,W,2017-02-15T10:30:00,"900 Block 2nd AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","2000 Block Larkins WY Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.97774135,40.42716815
4458,1980208,17003592,24,M,W,2017-01-06T19:30:00,"400 Block North Shore DR Pittsburgh, PA 15212",5505 Public Drunkenness / 13(a)(31) Marijuana: Possession Small Amount / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,"400 Block North Shore DR Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.01233658,40.44626305
6344,1982519,17043234,24,M,B,2017-03-09T17:43:00,"Frankstown AV & East Liberty BL Pittsburgh, PA 15206","6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 1501 Drivers Required to be Licensed. / 3334 Turning Movements and Required Signals. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance","Frankstown AV & East Liberty BL Pittsburgh, PA 15206",Larimer,5,1208,9,2,-79.91568151,40.4608223
6347,1982522,17043268,24,M,B,2017-03-09T18:48:00,"700 Block Allegheny AV Pittsburgh, PA 15233","3925 Receiving Stolen Property. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30)* Delivery of Controlled Substance","700 Block Allegheny AV Pittsburgh, PA 15233",Chateau,1,2108,1,1,-80.01824761,40.44971564
3371,1978843,16220626,24,M,O,2016-11-24T03:15:00,"2500 Block West Liberty AV Pittsburgh, PA 15226",3802(a)(1) DUI - General Impairment,"2500 Block West Liberty AV Pittsburgh, PA 15226",Beechview,6,1920,4,5,-80.02549344,40.39918465
6373,1982548,17041914,24,M,B,2017-03-10T12:50:00,"2000 Block Wharton ST Pittsburgh, PA 15203",3701 Robbery. / 9501 Bench Warrant / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"2300 Block Park Hill DR Pittsburgh, PA 15221",East Hills,5,1306,9,2,-79.87407838,40.45475038
2657,1977915,16209296,24,M,W,2016-11-06T01:45:00,"1500 Block E Carson ST Pittsburgh, PA 15203",5104 Resisting Arrest or Other Law Enforcement. / 5503 Disorderly Conduct. / 5505 Public Drunkenness / 5507 Obstructing Highways and Passages. / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"1500 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98330671,40.42868483
4398,1980136,17004102,24,M,A,2017-01-07T19:00:00,"Henderson ST & Sandusky CT Pittsburgh, PA 15212",13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant,"Henderson ST & Sandusky CT Pittsburgh, PA 15212",Fineview,1,2509,6,1,-80.00562369,40.45922713
6418,1982627,17042607,24,M,W,2017-03-08T20:13:00,"400 Block Cinema DR Pittsburgh, PA 15203",6106 Firearms not to be Carried without a License.,"400 Block Cinema DR Pittsburgh, PA 15203",South Side Flats,3,1609,3,4,-79.96485641,40.42819933
5441,1981395,17021493,24,M,B,2017-02-03T06:30:00,"800 Block Dubois ST Pittsburgh, PA 15204",9501 Bench Warrant,"800 Block Dubois ST Pittsburgh, PA 15204",Crafton Heights,6,2814,2,5,-80.05111105,40.45025835
1814,1976759,16190866,24,M,W,2016-10-09T03:20:00,"1400 Block Benton AV Pittsburgh, PA 15212",3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16% / 3809(a) Restriction on Alcoholic Beverages in Vehicle,"1400 Block Benton AV Pittsburgh, PA 15212",Brighton Heights,1,2701,1,1,-80.03703325,40.48439084
810,1975347,16163406,24,M,W,2016-08-30T18:11:00,"1100 Block Itin ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"1100 Block Itin ST Pittsburgh, PA 15212",Spring Garden,1,2412,1,1,-79.9937873,40.46139938
4156,1979853,16242406,24,M,B,2016-12-31T12:45:00,"2900 Block Stafford ST Pittsburgh, PA 15204",9093 Indirect Criminal Contempt,"2900 Block Stafford ST Pittsburgh, PA 15204",Sheraden,6,2018,2,5,-80.0504194,40.45675942
4187,1979897,17000661,24,M,B,2017-01-02T01:32:00,"5th AV & Denniston ST Pittsburgh, PA 15206",6106 Firearms not to be Carried without a License. / 3111 Obedience to Traffic-Control Devices.,"5th AV & Denniston ST Pittsburgh, PA 15206",Shadyside,4,708,8,3,-79.91969243,40.45302722
4507,1980258,17004657,24,M,W,2017-01-08T18:20:00,"300 Block North Shore DR Pittsburgh, PA 15212",2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement. / 5503 Disorderly Conduct. / 5505 Public Drunkenness,"300 Block North Shore DR Pittsburgh, PA 15212",North Shore,1,2205,1,1,-80.00964027,40.45494869
6485,1982697,17044778,24,M,B,2017-03-11T23:49:00,"100 Block E Carson ST Pittsburgh, PA 15219",1543 Driving While Operating Privilege is Suspended or Revoked. / 3714 Careless Driving / 3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%,"100 Block E Carson ST Pittsburgh, PA 15219",South Shore,3,1921,2,5,-80.00404251,40.43244027
6499,1982711,17000897,24,M,B,2017-03-14T23:08:00,"2500 Block Centre AV Pittsburgh, PA 15212",1501 Drivers Required to be Licensed. / 3323 Stop Signs and Yield Signs. / 3334 Turning Movements and Required Signals. / 3733 Fleeing or Attempting to Elude Police Officer / 3736 Reckless Driving,"Federal ST & Lang WY Pittsburgh, PA 15212",Central North Side,1,2206,6,1,-80.00758094,40.45827903
6343,1982518,17043210,24,M,A,2017-03-09T17:55:00,"Western AV & Manhattan ST Pittsburgh, PA 15233","5507 Obstructing Highways and Passages. / 13(a)(32) Paraphernalia - Use or Possession / 602.04(b)(1)(a) Panhandling-Hindrance to traffic: Intentionally block, obstruct, or interfere with Orderly flow of vehicles or pedestrians","Western AV & Manhattan ST Pittsburgh, PA 15233",Manchester,1,2107,6,1,-80.02512616,40.45039235
2746,1978025,16210999,24,M,B,2016-11-08T20:31:00,"31st St BRDG & butler Pittsburgh, PA 15201",903 Criminal Conspiracy. / 907 Possessing Instruments of Crime. / 3702 Robbery of Motor Vehicle. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"Hawthorne ST & Farmington ST Pittsburgh, PA 15201",Stanton Heights,5,1018,7,2,-79.93455783,40.4848953
4235,1979965,16168440,24,M,W,2017-01-17T11:37:00,"600 Block 1st AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"Walbridge ST & Herschel ST Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.03735251,40.43788364
6523,1982735,17046450,24,M,B,2017-03-14T23:19:00,"300 Block Robinson St EXT Pittsburgh, PA 15213","3925 Receiving Stolen Property. / 5121 Escape. / 5126 Flight to Avoid Apprehension, Trial or Punishment. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 9501 Bench Warrant / 3733 Fleeing or Attempting to Elude Police Officer / 3743 Accidents Involving Damage to Attended Veh. or Property / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3503 Criminal Trespass","2500 Block Centre AV Pittsburgh, PA 15219",Terrace Village,2,510,6,3,-79.97058741,40.44556158
6525,1982737,17046195,24,M,B,2017-03-14T14:55:00,"2400 Block Chauncey DR Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order / 9093 Indirect Criminal Contempt,"2400 Block Chauncey DR Pittsburgh, PA 15219",Bedford Dwellings,2,509,6,3,-79.97459725,40.44992033
1155,1975928,16173568,24,M,B,2016-09-13T22:55:00,"300 Block Mt Pleasant RD Pittsburgh, PA 15214",2701 Simple Assault. / 9501 Bench Warrant,"300 Block Mt Pleasant RD Pittsburgh, PA 15214",Northview Heights,1,2609,1,1,-80.00304348,40.48235135
6550,1982765,17044878,24,M,B,2017-03-12T03:35:00,"1600 Block E Carson ST Pittsburgh, PA 15203",5502 Failure of Disorderly Persons to Disperse  / 2701(b)(1) Simple Assault - Fight or Scuffle Entered by Mutual Consent,"1600 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98264653,40.42874675
2785,1978065,16210772,24,M,B,2016-11-08T13:46:00,"900 Block Chestnut ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant,"900 Block Chestnut ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99480335,40.45635937
5038,1980903,17016927,24,M,W,2017-01-28T02:20:00,"Saw Mill Run BL & Woodruff ST Pittsburgh, PA 15220",3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"Saw Mill Run BL & Woodruff ST Pittsburgh, PA 15220",Duquesne Heights,3,1911,2,5,-80.01986591,40.42585747
2839,1978147,16212686,24,M,W,2016-11-11T16:10:00,"6200 Block Penn AV Pittsburgh, PA 15206",2705 Recklessy Endangering Another Person. / 13(a)(32) Paraphernalia - Use or Possession / 3733 Fleeing or Attempting to Elude Police Officer / 3736 Reckless Driving,"6200 Block Penn AV Pittsburgh, PA 15206",East Liberty,5,1115,8,2,-79.92271679,40.46059432
1942,1976924,16193423,24,M,B,2016-10-13T06:10:00,"50 Block 11th ST Pittsburgh, PA 15222",5104 Resisting Arrest or Other Law Enforcement. / 3503(b)(1)(i) Actual Communication,"50 Block 11th ST Pittsburgh, PA 15222",Central Business District,2,201,3,4,-79.98767223,40.42895953
6712,1982977,17010883,24,M,B,2017-03-22T16:15:00,"900 Block 2nd AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"800 Block Memory LANE Pittsburgh, PA 15219",Bedford Dwellings,2,509,6,3,-79.98045081,40.44831732
6605,1982820,17048131,24,M,B,2017-03-17T15:05:00,"800 Block Calcutta WY Pittsburgh, PA 15220",903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount / 7512 Criminal Use of Communication / 13(a)(30)* Delivery of Controlled Substance,"800 Block Calcutta WY Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.04017468,40.44161259
6608,1982837,17043067,24,M,B,2017-03-16T11:48:00,"Parkhurst ST & Federal ST Pittsburgh, PA 15212",1301 Registration and Certificate of Title Required. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3733 Fleeing or Attempting to Elude Police Officer / 3736 Reckless Driving,"Perrysville AV & Federal EXT Pittsburgh, PA 15214",Perry South,1,2614,6,1,-80.01010741,40.46700514
4329,1980067,17001143,24,M,W,2017-01-02T21:30:00,"1100 Block Banksville RD Pittsburgh, PA 15216",9501 Bench Warrant,"1100 Block Banksville RD Pittsburgh, PA 15216",Banksville,6,2023,2,5,-80.03026807,40.41991044
4884,1980724,17012895,24,M,B,2017-01-21T16:50:00,"Bedford AV & Junilla ST Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Bedford AV & Junilla ST Pittsburgh, PA 15219",Middle Hill,2,501,6,3,-79.97299751,40.45049306
4611,1980383,17008122,24,M,W,2017-01-19T17:30:00,"300 Block Station Square DR W Pittsburgh, PA 15219",5503 Disorderly Conduct. / 5505 Public Drunkenness,"300 Block Station Square DR Pittsburgh, PA 15219",South Shore,3,1921,2,5,-80.00625719,40.43444035
1049,1975766,16168981,24,M,W,2016-09-07T18:39:00,"Henderson ST & Sandusky CT Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"Henderson ST & Sandusky CT Pittsburgh, PA 15212",Fineview,1,2509,6,1,-80.00562369,40.45922713
6043,1982132,17036908,24,M,W,2017-02-28T12:16:00,Zone 6,"3502 Burglary. / 3925 Receiving Stolen Property. / 5126 Flight to Avoid Apprehension, Trial or Punishment. / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant",Zone 6,,6,,,,,
5410,1981364,17021060,24,M,B,2017-02-03T15:15:00,"1700 Block Belleau DR Pittsburgh, PA 15212",9501 Bench Warrant,"1700 Block Belleau DR Pittsburgh, PA 15212",Fineview,1,2509,6,1,-80.00698007,40.46030258
2034,1977042,16016169,24,M,B,2016-10-27T18:15:00,"900 Block 2ND AV Pittsburgh, PA 15219",3929 Retail Theft.,"6000 Block Penn AV Pittsburgh, PA 15206",East Liberty,5,1115,9,2,-79.92457748,40.46107732
1089,1975841,16169781,24,M,W,2016-09-08T15:45:00,"100 Block Federal ST S Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"100 Block Federal ST Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.00376367,40.44779138
2095,1977127,16196747,24,M,W,2016-10-27T03:40:00,"900 Block 2ND AV Pittsburgh, PA 15219",3925 Receiving Stolen Property. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"1600 Block Norwalk ST Pittsburgh, PA 15205",Crafton Heights,6,2815,2,5,-80.05390797,40.44070638
5436,1981390,17024168,24,M,W,2017-02-08T16:36:00,"800 Block Moravian WY Pittsburgh, PA 15212",2702 Aggravated Assault. / 4906 False Reports to Law Enforcement Authorities. / 13(a)(32) Paraphernalia - Use or Possession,"800 Block Moravian WY Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-80.00132851,40.45422228
1173,1975956,16174094,24,M,W,2016-09-14T18:32:00,"2100 Block Brownsville RD Pittsburgh, PA 15210",13(a)(31) Marijuana: Possession Small Amount,"2100 Block Brownsville RD Pittsburgh, PA 15210",Carrick,3,2901,4,4,-79.98735091,40.39183252
1149,1975922,16173399,24,M,B,2016-09-17T16:00:00,"Ohio River BL & West End Brg RAMP Pittsburgh, PA 15233",1543 Driving While Operating Privilege is Suspended or Revoked. / 3742.1 Accident Involv. Death/Inj. While not Licensed,"Ohio River BL & West End Brg RAMP Pittsburgh, PA 15233",Chateau,1,2108,6,1,-80.02523037,40.44951229
2137,1977188,16195178,24,M,B,2016-10-15T18:50:00,"600 Block Commonwealth PL Pittsburgh, PA 15222",907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ,"600 Block Commonwealth PL Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.0064055,40.44173292
4708,1980481,16239853,24,M,W,2017-01-28T18:00:00,"900 Block 2nd AV Pittsburgh, PA 15219",13(a)(32) Paraphernalia - Use or Possession / 4914 False Identification to Law Enforcement Authorities / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"1600 Block Sandusky CT Pittsburgh, PA 15212",Fineview,1,2509,6,1,-80.00544754,40.45893258
6738,1983005,17052104,24,M,B,2017-03-23T14:20:00,"4000 Block California AV Pittsburgh, PA 15212",903 Criminal Conspiracy. / 1501 Drivers Required to be Licensed. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"4000 Block California AV Pittsburgh, PA 15212",Brighton Heights,1,2701,1,1,-80.04344724,40.48630721
4709,1980482,16242485,24,M,W,2017-01-28T18:00:00,"900 Block 2nd AV Pittsburgh, PA 15219",4906 False Reports to Law Enforcement Authorities. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 4120 Identity Theft / 4914 False Identification to Law Enforcement Authorities / 3503.B1II DEF. TRESPASS POSTED,"1600 Block Sandusky CT Pittsburgh, PA 15212",Fineview,1,2509,6,1,-80.00544754,40.45893258
1190,1975973,16168440,24,M,W,2016-09-07T00:18:00,"Walbridge ST & Herschel ST Pittsburgh, PA 15220",3714 Careless Driving / 3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%,"Walbridge ST & Herschel ST Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.03735251,40.43788364
4762,1980559,17011833,24,M,W,2017-01-20T00:52:00,"90 Block S 15th ST Pittsburgh, PA 15203",2701 Simple Assault. / 2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement. / 5121 Escape. / 5505 Public Drunkenness,"1500 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98330671,40.42868483
6777,1983044,17050365,24,M,B,2017-03-21T02:00:00,"100 Block Burrows ST Pittsburgh, PA 15213",3925 Receiving Stolen Property. / 4304(a)(1) Endangering Welfare of Children. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"100 Block Burrows ST Pittsburgh, PA 15213",West Oakland,4,402,6,3,-79.96671218,40.43979697
6779,1983046,17050666,24,M,B,2017-03-21T14:28:00,"400 Block Avery ST Pittsburgh, PA 15212",13(a)(31) Marijuana: Possession Small Amount,"1100 Block Brabec ST Pittsburgh, PA 15212",Troy Hill,1,2406,1,1,-79.99201674,40.45858179
3035,1978386,16188267,24,M,B,2016-12-02T03:00:00,"900 Block 2nd AV Pittsburgh, PA 15219",4101 Forgery.,"400 Block Smithfield ST Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99946609,40.43872176
3737,1979308,16230465,24,M,B,2016-12-18T07:30:00,"800 Block E WARRINGTON AV Pittsburgh, PA 15210",3921 Theft by Unlawful Taking or Disposition.,"800 Block Proctor WY Pittsburgh, PA 15210",Allentown,3,1803,3,4,-79.99368958,40.42034505
4825,1980646,17011440,24,M,B,2017-01-19T12:13:00,"3100 Block Allendale ST Pittsburgh, PA 15204",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"3100 Block Allendale ST Pittsburgh, PA 15204",Sheraden,6,2022,2,5,-80.05989421,40.45439171
92,1975276,16157125,24,M,B,2016-08-21T23:28:00,"300 Block Birmingham AV Pittsburgh, PA 15210","2706 Terroristic Threats. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","300 Block Birmingham AV Pittsburgh, PA 15210",Carrick,3,2902,4,4,-79.98401857,40.40279274
4877,1980717,17013949,24,M,B,2017-01-23T12:26:00,"800 Block Brushton AV Pittsburgh, PA 15221",9501 Bench Warrant,"800 Block Brushton AV Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.88837848,40.45461029
1364,1976155,16176221,24,M,B,2016-09-17T17:30:00,"S 10th ST & Bingham ST Pittsburgh, PA 15203",4524 Windshield Obstructions and Wipers. / 4703 Operation of Vehicle without Official Certif. of Inspection / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"S 10th ST & Bingham ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98860916,40.42941436
5912,1981996,17028168,24,M,B,2017-02-15T02:55:00,"Bidwell ST & Western AV Pittsburgh, PA 15233",13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"Bidwell ST & Western AV Pittsburgh, PA 15233",Manchester,1,2107,6,1,-80.02007061,40.45129905
5030,1980895,17013622,24,M,B,2017-01-22T20:45:00,"1400 Block Washington BL Pittsburgh, PA 15206",9501 Bench Warrant / 13(a)(31) Marijuana: Possession Small Amount,"1400 Block Washington BL Pittsburgh, PA 15206",Highland Park,5,1106,9,2,-79.90854001,40.47045991
6903,1983213,17052947,24,M,B,2017-03-24T17:05:00,"20 Block Bailey AV Pittsburgh, PA 15211",3925 Receiving Stolen Property. / 1543 Driving While Operating Privilege is Suspended or Revoked.,"20 Block Marne WY Pittsburgh, PA 15211",Mount Washington,3,1914,2,5,-80.01255449,40.42381048
119,1974477,16142821,24,M,B,2016-08-01T16:45:00,"Superior AV & Shadeland AV Pittsburgh, PA 15212",1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(31) Marijuana: Possession Small Amount,"Superior AV & Shadeland AV Pittsburgh, PA 15212",Marshall-Shadeland,1,2704,1,1,-80.02970655,40.46805229
136,1975142,16160953,24,M,B,2016-08-27T03:09:00,"S 17th ST & Muriel ST Pittsburgh, PA 15203",9501 Bench Warrant / 13(a)(31) Marijuana: Possession Small Amount,"S 17th ST & Muriel ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98191245,40.43018096
4925,1980765,16223446,24,M,B,2017-02-02T09:30:00,"600 Block 1st AV Pittsburgh, PA 15219",4914 False Identification to Law Enforcement Authorities,"1900 Block Westmont AV Pittsburgh, PA 15210",Carrick,3,2901,4,4,-79.98853479,40.39565108
5107,1980972,17003648,24,M,B,2017-01-07T01:50:00,"1300 Block E Carson ST Pittsburgh, PA 15203",3502 Burglary.,"1300 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98517511,40.42860697
1496,1976335,16180761,24,M,B,2016-09-24T10:20:00,"100 Block Rochelle ST Pittsburgh, PA 15210","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","100 Block Rochelle ST Pittsburgh, PA 15210",Knoxville,3,3001,3,4,-79.98808369,40.41512107
1219,1976002,16171556,24,M,O,2016-09-11T01:49:00,"1700 Block E Carson ST Pittsburgh, PA 15203",2702 Aggravated Assault. / 5505 Public Drunkenness / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"1700 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98186901,40.4285852
3183,1978593,16218181,24,M,W,2016-11-20T00:38:00,"300 Block North Shore DR Pittsburgh, PA 15212",2701 Simple Assault. / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"300 Block North Shore DR Pittsburgh, PA 15212",North Shore,1,2205,1,1,-80.00964027,40.45494869
3185,1978595,16196826,24,M,W,2016-10-20T00:00:00,"600 Block 1st AV Pittsburgh, PA 15219",907 Possessing Instruments of Crime. / 3925 Receiving Stolen Property. / 3934 Theft from Vehicle,"1500 Block Barr AV Pittsburgh, PA 15205",Westwood,6,2811,,,-80.05825441,40.43646147
3965,1979616,16239702,24,M,B,2016-12-26T18:01:00,"Madison AV & Suismon ST Pittsburgh, PA 15212",3701 Robbery.,"Madison AV & Suismon ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.9973514,40.4557589
220,1974611,16146068,24,M,W,2016-08-06T04:45:00,"1000 Block E Carson ST Pittsburgh, PA 15203",2706 Terroristic Threats. / 5505 Public Drunkenness / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"1000 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,2,5,-80.02039221,40.44091666
5033,1980898,17013633,24,M,W,2017-01-22T20:50:00,"900 Block E Carson ST Pittsburgh, PA 15203",2702 Aggravated Assault.,"900 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98976989,40.42861965
265,1975201,16154891,24,M,B,2016-09-12T02:25:00,"900 Block 2ND AV Pittsburgh, PA 15219","2903 False Imprisonment. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","1600 Block Suburban AV Pittsburgh, PA 15216",Beechview,6,1916,4,5,-80.01759818,40.40960568
268,1975370,16092326,24,M,B,2016-09-13T22:55:00,"300 Block Mt Pleasant RD Pittsburgh, PA 15214",3925 Receiving Stolen Property.,"2500 Block Maple AV Pittsburgh, PA 15214",Perry South,1,2614,6,1,-80.00726666,40.46983151
3283,1978711,16221734,24,M,W,2016-11-26T12:26:00,"100 Block Art Rooney AV Pittsburgh, PA 15212",13(a)(31) Marijuana: Possession Small Amount,"100 Block Art Rooney AV Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.01631623,40.44631465
289,1974496,16143059,24,M,B,2016-08-02T01:02:00,"2100 Block Park Hill DR Pittsburgh, PA 15221",5123 Contraband. / 9093 Indirect Criminal Contempt,"2100 Block Park Hill DR Pittsburgh, PA 15221",East Hills,5,1306,9,2,-79.8740214,40.45295266
311,1975089,16154461,24,M,W,2016-08-18T06:03:00,"600 Block Elmbank ST Pittsburgh, PA 15226",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"600 Block Elmbank ST Pittsburgh, PA 15226",Brookline,6,1917,4,4,-80.01608926,40.39948422
369,1975439,16126339,24,M,B,2016-07-07T17:20:00,"Perrysville AV & N Charles ST Pittsburgh, PA 15214","4910 Tampering with or Fabricating Physical Evidence. / 6115 Loans on, or Lending or Giving Firearms  / 607.03 Discharging Firearm or Airgun / 3733 Fleeing or Attempting to Elude Police Officer / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF","100 Block Penfort ST Pittsburgh, PA 15214",Northview Heights,1,2609,1,1,-80.00282222,40.4733496
372,1974797,16117795,24,M,B,2016-08-31T06:00:00,"7300 Block Hamilton AV Pittsburgh, PA 15208",2701 Simple Assault.,"300 Block Renova ST Pittsburgh, PA 15207",Hazelwood,4,1515,5,3,-79.93705448,40.40243347
539,1975532,16165979,24,M,B,2016-09-03T08:00:00,"100 Block S 13th ST Pittsburgh, PA 15203",13(a)(32) Paraphernalia - Use or Possession,"100 Block S 13th ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98545585,40.42704846
